date,state,number
2014/01/01 00:00:00,Amapá,484
2015/01/01 00:00:00,Amapá,1.3
2016/01/01 00:00:00,Amapá,1.161
2017/01/01 00:00:00,Amapá,858
1998/01/01 00:00:00,Amapá,84
1999/01/01 00:00:00,Amapá,41
2000/01/01 00:00:00,Amapá,30
2001/01/01 00:00:00,Amapá,593
2002/01/01 00:00:00,Amapá,200
2003/01/01 00:00:00,Amapá,411
2004/01/01 00:00:00,Amapá,777
2005/01/01 00:00:00,Amapá,38
2006/01/01 00:00:00,Amapá,74
2007/01/01 00:00:00,Amapá,14
2008/01/01 00:00:00,Amapá,32
2009/01/01 00:00:00,Amapá,123
2010/01/01 00:00:00,Amapá,43
2011/01/01 00:00:00,Amapá,360
2012/01/01 00:00:00,Amapá,422
2013/01/01 00:00:00,Amapá,148
2014/01/01 00:00:00,Amapá,354
2015/01/01 00:00:00,Amapá,269
2016/01/01 00:00:00,Amapá,491
1998/01/01 00:00:00,Amazonas,0
1999/01/01 00:00:00,Amazonas,3
2000/01/01 00:00:00,Amazonas,7
2001/01/01 00:00:00,Amazonas,3
2002/01/01 00:00:00,Amazonas,17
2003/01/01 00:00:00,Amazonas,158
2004/01/01 00:00:00,Amazonas,123
2005/01/01 00:00:00,Amazonas,44
2006/01/01 00:00:00,Amazonas,20
2007/01/01 00:00:00,Amazonas,37
2008/01/01 00:00:00,Amazonas,16
2009/01/01 00:00:00,Amazonas,9
2010/01/01 00:00:00,Amazonas,82
2011/01/01 00:00:00,Amazonas,53
2012/01/01 00:00:00,Amazonas,6
2013/01/01 00:00:00,Amazonas,37
2014/01/01 00:00:00,Amazonas,46
2015/01/01 00:00:00,Amazonas,35
2016/01/01 00:00:00,Amazonas,770
2017/01/01 00:00:00,Amazonas,65
1998/01/01 00:00:00,Amazonas,0
1999/01/01 00:00:00,Amazonas,43
2000/01/01 00:00:00,Amazonas,62
2001/01/01 00:00:00,Amazonas,8
2002/01/01 00:00:00,Amazonas,2
2003/01/01 00:00:00,Amazonas,62
2004/01/01 00:00:00,Amazonas,92
2005/01/01 00:00:00,Amazonas,6
2006/01/01 00:00:00,Amazonas,10
2007/01/01 00:00:00,Amazonas,92
2008/01/01 00:00:00,Amazonas,32
2009/01/01 00:00:00,Amazonas,3
2010/01/01 00:00:00,Amazonas,81
2011/01/01 00:00:00,Amazonas,30
2012/01/01 00:00:00,Amazonas,25
2013/01/01 00:00:00,Amazonas,16
2014/01/01 00:00:00,Amazonas,49
2015/01/01 00:00:00,Amazonas,107
2016/01/01 00:00:00,Amazonas,275
2017/01/01 00:00:00,Amazonas,52
1998/01/01 00:00:00,Amazonas,0
1999/01/01 00:00:00,Amazonas,7
2000/01/01 00:00:00,Amazonas,69
2001/01/01 00:00:00,Amazonas,6
2002/01/01 00:00:00,Amazonas,5
2003/01/01 00:00:00,Amazonas,64
2004/01/01 00:00:00,Amazonas,6
2005/01/01 00:00:00,Amazonas,12
2006/01/01 00:00:00,Amazonas,20
2007/01/01 00:00:00,Amazonas,6
2008/01/01 00:00:00,Amazonas,10
2009/01/01 00:00:00,Amazonas,11
2010/01/01 00:00:00,Amazonas,116
2011/01/01 00:00:00,Amazonas,49
2012/01/01 00:00:00,Amazonas,17
2013/01/01 00:00:00,Amazonas,49
2014/01/01 00:00:00,Amazonas,50
2015/01/01 00:00:00,Amazonas,46
2016/01/01 00:00:00,Amazonas,140
2017/01/01 00:00:00,Amazonas,45
1998/01/01 00:00:00,Amazonas,0
1999/01/01 00:00:00,Amazonas,2
2000/01/01 00:00:00,Amazonas,18
2001/01/01 00:00:00,Amazonas,1
2002/01/01 00:00:00,Amazonas,2
2003/01/01 00:00:00,Amazonas,11
2004/01/01 00:00:00,Amazonas,4
2005/01/01 00:00:00,Amazonas,5
2006/01/01 00:00:00,Amazonas,5
2007/01/01 00:00:00,Amazonas,0
2008/01/01 00:00:00,Amazonas,13
2009/01/01 00:00:00,Amazonas,1
2010/01/01 00:00:00,Amazonas,11
2011/01/01 00:00:00,Amazonas,5
2012/01/01 00:00:00,Amazonas,3
2013/01/01 00:00:00,Amazonas,20
2014/01/01 00:00:00,Amazonas,25
2015/01/01 00:00:00,Amazonas,24
2016/01/01 00:00:00,Amazonas,22
2017/01/01 00:00:00,Amazonas,20
1998/01/01 00:00:00,Amazonas,0
1999/01/01 00:00:00,Amazonas,0
2000/01/01 00:00:00,Amazonas,51
2001/01/01 00:00:00,Amazonas,0
2002/01/01 00:00:00,Amazonas,8
2003/01/01 00:00:00,Amazonas,2
2004/01/01 00:00:00,Amazonas,0
2005/01/01 00:00:00,Amazonas,8
2006/01/01 00:00:00,Amazonas,4
2007/01/01 00:00:00,Amazonas,0
2008/01/01 00:00:00,Amazonas,1
2009/01/01 00:00:00,Amazonas,3
2010/01/01 00:00:00,Amazonas,13
2011/01/01 00:00:00,Amazonas,6
2012/01/01 00:00:00,Amazonas,12
2013/01/01 00:00:00,Amazonas,19
2014/01/01 00:00:00,Amazonas,12
2015/01/01 00:00:00,Amazonas,10
2016/01/01 00:00:00,Amazonas,30
2017/01/01 00:00:00,Amazonas,40
1998/01/01 00:00:00,Amazonas,2
1999/01/01 00:00:00,Amazonas,7
2000/01/01 00:00:00,Amazonas,6
2001/01/01 00:00:00,Amazonas,5
2002/01/01 00:00:00,Amazonas,5
2003/01/01 00:00:00,Amazonas,3
2004/01/01 00:00:00,Amazonas,12
2005/01/01 00:00:00,Amazonas,78
2006/01/01 00:00:00,Amazonas,9
2007/01/01 00:00:00,Amazonas,23
2008/01/01 00:00:00,Amazonas,7
2009/01/01 00:00:00,Amazonas,13
2010/01/01 00:00:00,Amazonas,9
2011/01/01 00:00:00,Amazonas,22
2012/01/01 00:00:00,Amazonas,45
2013/01/01 00:00:00,Amazonas,56
2014/01/01 00:00:00,Amazonas,74
2015/01/01 00:00:00,Amazonas,33
2016/01/01 00:00:00,Amazonas,90
2017/01/01 00:00:00,Amazonas,119
1998/01/01 00:00:00,Amazonas,71
1999/01/01 00:00:00,Amazonas,11
2000/01/01 00:00:00,Amazonas,39
2001/01/01 00:00:00,Amazonas,9
2002/01/01 00:00:00,Amazonas,146
2003/01/01 00:00:00,Amazonas,180
2004/01/01 00:00:00,Amazonas,177
2005/01/01 00:00:00,Amazonas,676
2006/01/01 00:00:00,Amazonas,123
2007/01/01 00:00:00,Amazonas,116
2008/01/01 00:00:00,Amazonas,108
2009/01/01 00:00:00,Amazonas,199
2010/01/01 00:00:00,Amazonas,640
2011/01/01 00:00:00,Amazonas,271
2012/01/01 00:00:00,Amazonas,234
2013/01/01 00:00:00,Amazonas,248
2014/01/01 00:00:00,Amazonas,202
2015/01/01 00:00:00,Amazonas,356
2016/01/01 00:00:00,Amazonas,1.137
2017/01/01 00:00:00,Amazonas,1.975
1998/01/01 00:00:00,Amazonas,321
1999/01/01 00:00:00,Amazonas,259
2000/01/01 00:00:00,Amazonas,180
2001/01/01 00:00:00,Amazonas,501
2002/01/01 00:00:00,Amazonas,741
2003/01/01 00:00:00,Amazonas,1.867
2004/01/01 00:00:00,Amazonas,1.207
2005/01/01 00:00:00,Amazonas,2.316
2006/01/01 00:00:00,Amazonas,1.422
2007/01/01 00:00:00,Amazonas,2.241
2008/01/01 00:00:00,Amazonas,861
2009/01/01 00:00:00,Amazonas,1.321
2010/01/01 00:00:00,Amazonas,3.727
2011/01/01 00:00:00,Amazonas,1.243
2012/01/01 00:00:00,Amazonas,3.011
2013/01/01 00:00:00,Amazonas,1.276
2014/01/01 00:00:00,Amazonas,3.852
2015/01/01 00:00:00,Amazonas,4.564
2016/01/01 00:00:00,Amazonas,3.611
2017/01/01 00:00:00,Amazonas,6.316
1998/01/01 00:00:00,Amazonas,267
1999/01/01 00:00:00,Amazonas,216
2000/01/01 00:00:00,Amazonas,189
2001/01/01 00:00:00,Amazonas,166
2002/01/01 00:00:00,Amazonas,928
2003/01/01 00:00:00,Amazonas,1.401
2004/01/01 00:00:00,Amazonas,911
2005/01/01 00:00:00,Amazonas,2.812
2006/01/01 00:00:00,Amazonas,2.218
2007/01/01 00:00:00,Amazonas,1.36
2008/01/01 00:00:00,Amazonas,998
2009/01/01 00:00:00,Amazonas,3.091
2010/01/01 00:00:00,Amazonas,2.781
2011/01/01 00:00:00,Amazonas,1.295
2012/01/01 00:00:00,Amazonas,2.392
2013/01/01 00:00:00,Amazonas,1.739
2014/01/01 00:00:00,Amazonas,3.057
2015/01/01 00:00:00,Amazonas,5.882
2016/01/01 00:00:00,Amazonas,3.119
2017/01/01 00:00:00,Amazonas,4.033
1998/01/01 00:00:00,Amazonas,83
1999/01/01 00:00:00,Amazonas,479
2000/01/01 00:00:00,Amazonas,145
2001/01/01 00:00:00,Amazonas,332
2002/01/01 00:00:00,Amazonas,695
2003/01/01 00:00:00,Amazonas,725
2004/01/01 00:00:00,Amazonas,710
2005/01/01 00:00:00,Amazonas,545
2006/01/01 00:00:00,Amazonas,721
2007/01/01 00:00:00,Amazonas,215
2008/01/01 00:00:00,Amazonas,632
2009/01/01 00:00:00,Amazonas,2.189
2010/01/01 00:00:00,Amazonas,889
2011/01/01 00:00:00,Amazonas,694
2012/01/01 00:00:00,Amazonas,1.238
2013/01/01 00:00:00,Amazonas,1.202
2014/01/01 00:00:00,Amazonas,952
2015/01/01 00:00:00,Amazonas,2.494
2016/01/01 00:00:00,Amazonas,2.105
2017/01/01 00:00:00,Amazonas,1.581
1998/01/01 00:00:00,Amazonas,6
1999/01/01 00:00:00,Amazonas,32
2000/01/01 00:00:00,Amazonas,27
2001/01/01 00:00:00,Amazonas,244
2002/01/01 00:00:00,Amazonas,259
2003/01/01 00:00:00,Amazonas,169
2004/01/01 00:00:00,Amazonas,209
2005/01/01 00:00:00,Amazonas,261
2006/01/01 00:00:00,Amazonas,59
2007/01/01 00:00:00,Amazonas,90
2008/01/01 00:00:00,Amazonas,39
2009/01/01 00:00:00,Amazonas,973
2010/01/01 00:00:00,Amazonas,354
2011/01/01 00:00:00,Amazonas,399
2012/01/01 00:00:00,Amazonas,682
2013/01/01 00:00:00,Amazonas,220
2014/01/01 00:00:00,Amazonas,676
2015/01/01 00:00:00,Amazonas,1.054
2016/01/01 00:00:00,Amazonas,591
2017/01/01 00:00:00,Amazonas,552
1998/01/01 00:00:00,Amazonas,196
1999/01/01 00:00:00,Amazonas,2
2000/01/01 00:00:00,Amazonas,60
2001/01/01 00:00:00,Amazonas,22
2002/01/01 00:00:00,Amazonas,44
2003/01/01 00:00:00,Amazonas,147
2004/01/01 00:00:00,Amazonas,53
2005/01/01 00:00:00,Amazonas,17
2006/01/01 00:00:00,Amazonas,23
2007/01/01 00:00:00,Amazonas,7
2008/01/01 00:00:00,Amazonas,0
2009/01/01 00:00:00,Amazonas,102
2010/01/01 00:00:00,Amazonas,123
2011/01/01 00:00:00,Amazonas,121
2012/01/01 00:00:00,Amazonas,80
2013/01/01 00:00:00,Amazonas,236
2014/01/01 00:00:00,Amazonas,293
2015/01/01 00:00:00,Amazonas,565
2016/01/01 00:00:00,Amazonas,133
1998/01/01 00:00:00,Bahia,0
1999/01/01 00:00:00,Bahia,114
2000/01/01 00:00:00,Bahia,31
2001/01/01 00:00:00,Bahia,24
2002/01/01 00:00:00,Bahia,125
2003/01/01 00:00:00,Bahia,439
2004/01/01 00:00:00,Bahia,158
2005/01/01 00:00:00,Bahia,303
2006/01/01 00:00:00,Bahia,225
2007/01/01 00:00:00,Bahia,373
2008/01/01 00:00:00,Bahia,314
2009/01/01 00:00:00,Bahia,177
2010/01/01 00:00:00,Bahia,297
2011/01/01 00:00:00,Bahia,101
2012/01/01 00:00:00,Bahia,179
2013/01/01 00:00:00,Bahia,125
2014/01/01 00:00:00,Bahia,132
2015/01/01 00:00:00,Bahia,256
2016/01/01 00:00:00,Bahia,285
2017/01/01 00:00:00,Bahia,154
1998/01/01 00:00:00,Bahia,0
1999/01/01 00:00:00,Bahia,157
2000/01/01 00:00:00,Bahia,32
2001/01/01 00:00:00,Bahia,101
2002/01/01 00:00:00,Bahia,204
2003/01/01 00:00:00,Bahia,223
2004/01/01 00:00:00,Bahia,122
2005/01/01 00:00:00,Bahia,143
2006/01/01 00:00:00,Bahia,277
2007/01/01 00:00:00,Bahia,113
2008/01/01 00:00:00,Bahia,235
2009/01/01 00:00:00,Bahia,117
2010/01/01 00:00:00,Bahia,206
2011/01/01 00:00:00,Bahia,156
2012/01/01 00:00:00,Bahia,200
2013/01/01 00:00:00,Bahia,231
2014/01/01 00:00:00,Bahia,107
2015/01/01 00:00:00,Bahia,143
2016/01/01 00:00:00,Bahia,418
2017/01/01 00:00:00,Bahia,100
1998/01/01 00:00:00,Bahia,0
1999/01/01 00:00:00,Bahia,83
2000/01/01 00:00:00,Bahia,65
2001/01/01 00:00:00,Bahia,4
2002/01/01 00:00:00,Bahia,146
2003/01/01 00:00:00,Bahia,274
2004/01/01 00:00:00,Bahia,115
2005/01/01 00:00:00,Bahia,158
2006/01/01 00:00:00,Bahia,199
2007/01/01 00:00:00,Bahia,141
2008/01/01 00:00:00,Bahia,135
2009/01/01 00:00:00,Bahia,249
2010/01/01 00:00:00,Bahia,156
2011/01/01 00:00:00,Bahia,90
2012/01/01 00:00:00,Bahia,404
2013/01/01 00:00:00,Bahia,363
2014/01/01 00:00:00,Bahia,148
2015/01/01 00:00:00,Bahia,229
2016/01/01 00:00:00,Bahia,281
2017/01/01 00:00:00,Bahia,163
1998/01/01 00:00:00,Bahia,0
1999/01/01 00:00:00,Bahia,55
2000/01/01 00:00:00,Bahia,23
2001/01/01 00:00:00,Bahia,26
2002/01/01 00:00:00,Bahia,110
2003/01/01 00:00:00,Bahia,376
2004/01/01 00:00:00,Bahia,89
2005/01/01 00:00:00,Bahia,76
2006/01/01 00:00:00,Bahia,60
2007/01/01 00:00:00,Bahia,64
2008/01/01 00:00:00,Bahia,151
2009/01/01 00:00:00,Bahia,40
2010/01/01 00:00:00,Bahia,103
2011/01/01 00:00:00,Bahia,149
2012/01/01 00:00:00,Bahia,396
2013/01/01 00:00:00,Bahia,108
2014/01/01 00:00:00,Bahia,183
2015/01/01 00:00:00,Bahia,190
2016/01/01 00:00:00,Bahia,217
2017/01/01 00:00:00,Bahia,94
1998/01/01 00:00:00,Bahia,0
1999/01/01 00:00:00,Bahia,76
2000/01/01 00:00:00,Bahia,71
2001/01/01 00:00:00,Bahia,85
2002/01/01 00:00:00,Bahia,166
2003/01/01 00:00:00,Bahia,106
2004/01/01 00:00:00,Bahia,124
2005/01/01 00:00:00,Bahia,120
2006/01/01 00:00:00,Bahia,43
2007/01/01 00:00:00,Bahia,161
2008/01/01 00:00:00,Bahia,56
2009/01/01 00:00:00,Bahia,34
2010/01/01 00:00:00,Bahia,198
2011/01/01 00:00:00,Bahia,189
2012/01/01 00:00:00,Bahia,326
2013/01/01 00:00:00,Bahia,141
2014/01/01 00:00:00,Bahia,224
2015/01/01 00:00:00,Bahia,144
2016/01/01 00:00:00,Bahia,259
2017/01/01 00:00:00,Bahia,121
1998/01/01 00:00:00,Bahia,55
1999/01/01 00:00:00,Bahia,64
2000/01/01 00:00:00,Bahia,178
2001/01/01 00:00:00,Bahia,98
2002/01/01 00:00:00,Bahia,118
2003/01/01 00:00:00,Bahia,140
2004/01/01 00:00:00,Bahia,289
2005/01/01 00:00:00,Bahia,211
2006/01/01 00:00:00,Bahia,68
2007/01/01 00:00:00,Bahia,270
2008/01/01 00:00:00,Bahia,72
2009/01/01 00:00:00,Bahia,92
2010/01/01 00:00:00,Bahia,192
2011/01/01 00:00:00,Bahia,345
2012/01/01 00:00:00,Bahia,385
2013/01/01 00:00:00,Bahia,208
2014/01/01 00:00:00,Bahia,243
2015/01/01 00:00:00,Bahia,242
2016/01/01 00:00:00,Bahia,416
2017/01/01 00:00:00,Bahia,329
1998/01/01 00:00:00,Bahia,219
1999/01/01 00:00:00,Bahia,107
2000/01/01 00:00:00,Bahia,202
2001/01/01 00:00:00,Bahia,248
2002/01/01 00:00:00,Bahia,549
2003/01/01 00:00:00,Bahia,261
2004/01/01 00:00:00,Bahia,310
2005/01/01 00:00:00,Bahia,269
2006/01/01 00:00:00,Bahia,229
2007/01/01 00:00:00,Bahia,811
2008/01/01 00:00:00,Bahia,271
2009/01/01 00:00:00,Bahia,321
2010/01/01 00:00:00,Bahia,519
2011/01/01 00:00:00,Bahia,578
2012/01/01 00:00:00,Bahia,906
2013/01/01 00:00:00,Bahia,362
2014/01/01 00:00:00,Bahia,249
2015/01/01 00:00:00,Bahia,306
2016/01/01 00:00:00,Bahia,345
2017/01/01 00:00:00,Bahia,300
1998/01/01 00:00:00,Bahia,815
1999/01/01 00:00:00,Bahia,453
2000/01/01 00:00:00,Bahia,633
2001/01/01 00:00:00,Bahia,979
2002/01/01 00:00:00,Bahia,1.827
2003/01/01 00:00:00,Bahia,1.039
2004/01/01 00:00:00,Bahia,1.43
2005/01/01 00:00:00,Bahia,948
2006/01/01 00:00:00,Bahia,995
2007/01/01 00:00:00,Bahia,3.734
2008/01/01 00:00:00,Bahia,611
2009/01/01 00:00:00,Bahia,439
2010/01/01 00:00:00,Bahia,2.423
2011/01/01 00:00:00,Bahia,1.795
2012/01/01 00:00:00,Bahia,1.835
2013/01/01 00:00:00,Bahia,610
2014/01/01 00:00:00,Bahia,674
2015/01/01 00:00:00,Bahia,829
2016/01/01 00:00:00,Bahia,724
2017/01/01 00:00:00,Bahia,1.018
1998/01/01 00:00:00,Bahia,2.718
1999/01/01 00:00:00,Bahia,1.275
2000/01/01 00:00:00,Bahia,2.285
2001/01/01 00:00:00,Bahia,3.964
2002/01/01 00:00:00,Bahia,6.439
2003/01/01 00:00:00,Bahia,8.847
2004/01/01 00:00:00,Bahia,6.433
2005/01/01 00:00:00,Bahia,4.066
2006/01/01 00:00:00,Bahia,3.006
2007/01/01 00:00:00,Bahia,7.438
2008/01/01 00:00:00,Bahia,4.837
2009/01/01 00:00:00,Bahia,3.61
2010/01/01 00:00:00,Bahia,5.323
2011/01/01 00:00:00,Bahia,7.086
2012/01/01 00:00:00,Bahia,7.495
2013/01/01 00:00:00,Bahia,2.681
2014/01/01 00:00:00,Bahia,2.604
2015/01/01 00:00:00,Bahia,7.956
2016/01/01 00:00:00,Bahia,1.819
2017/01/01 00:00:00,Bahia,1.791
1998/01/01 00:00:00,Bahia,1.969
1999/01/01 00:00:00,Bahia,1.307
2000/01/01 00:00:00,Bahia,3.35
2001/01/01 00:00:00,Bahia,1.687
2002/01/01 00:00:00,Bahia,5.414
2003/01/01 00:00:00,Bahia,4.264
2004/01/01 00:00:00,Bahia,4.81
2005/01/01 00:00:00,Bahia,8.405
2006/01/01 00:00:00,Bahia,2.079
2007/01/01 00:00:00,Bahia,4.981
2008/01/01 00:00:00,Bahia,7.691
2009/01/01 00:00:00,Bahia,2.552
2010/01/01 00:00:00,Bahia,5.264
2011/01/01 00:00:00,Bahia,2.166
2012/01/01 00:00:00,Bahia,4.607
2013/01/01 00:00:00,Bahia,1.969
2014/01/01 00:00:00,Bahia,2.763
2015/01/01 00:00:00,Bahia,4.989
2016/01/01 00:00:00,Bahia,1.415
2017/01/01 00:00:00,Bahia,4.005
1998/01/01 00:00:00,Bahia,49
1999/01/01 00:00:00,Bahia,49
2000/01/01 00:00:00,Bahia,114
2001/01/01 00:00:00,Bahia,699
2002/01/01 00:00:00,Bahia,1.02
2003/01/01 00:00:00,Bahia,533
2004/01/01 00:00:00,Bahia,1.736
2005/01/01 00:00:00,Bahia,1.595
2006/01/01 00:00:00,Bahia,239
2007/01/01 00:00:00,Bahia,2.126
2008/01/01 00:00:00,Bahia,3.175
2009/01/01 00:00:00,Bahia,402
2010/01/01 00:00:00,Bahia,605
2011/01/01 00:00:00,Bahia,176
2012/01/01 00:00:00,Bahia,168
2013/01/01 00:00:00,Bahia,288
2014/01/01 00:00:00,Bahia,348
2015/01/01 00:00:00,Bahia,1.705
2016/01/01 00:00:00,Bahia,408
2017/01/01 00:00:00,Bahia,174
1998/01/01 00:00:00,Bahia,82
1999/01/01 00:00:00,Bahia,37
2000/01/01 00:00:00,Bahia,24
2001/01/01 00:00:00,Bahia,158
2002/01/01 00:00:00,Bahia,848
2003/01/01 00:00:00,Bahia,710
2004/01/01 00:00:00,Bahia,423
2005/01/01 00:00:00,Bahia,116
2006/01/01 00:00:00,Bahia,169
2007/01/01 00:00:00,Bahia,259
2008/01/01 00:00:00,Bahia,52
2009/01/01 00:00:00,Bahia,308
2010/01/01 00:00:00,Bahia,226
2011/01/01 00:00:00,Bahia,230
2012/01/01 00:00:00,Bahia,477
2013/01/01 00:00:00,Bahia,131
2014/01/01 00:00:00,Bahia,144
2015/01/01 00:00:00,Bahia,1.408
2016/01/01 00:00:00,Bahia,164
1998/01/01 00:00:00,Ceará,0
1999/01/01 00:00:00,Ceará,47
2000/01/01 00:00:00,Ceará,1
2001/01/01 00:00:00,Ceará,11
2002/01/01 00:00:00,Ceará,33
2003/01/01 00:00:00,Ceará,264
2004/01/01 00:00:00,Ceará,143
2005/01/01 00:00:00,Ceará,384
2006/01/01 00:00:00,Ceará,211
2007/01/01 00:00:00,Ceará,304
2008/01/01 00:00:00,Ceará,166
2009/01/01 00:00:00,Ceará,347
2010/01/01 00:00:00,Ceará,288
2011/01/01 00:00:00,Ceará,32
2012/01/01 00:00:00,Ceará,273
2013/01/01 00:00:00,Ceará,103
2014/01/01 00:00:00,Ceará,115
2015/01/01 00:00:00,Ceará,207
2016/01/01 00:00:00,Ceará,100
2017/01/01 00:00:00,Ceará,91
1998/01/01 00:00:00,Ceará,0
1999/01/01 00:00:00,Ceará,16
2000/01/01 00:00:00,Ceará,6
2001/01/01 00:00:00,Ceará,0
2002/01/01 00:00:00,Ceará,75
2003/01/01 00:00:00,Ceará,9
2004/01/01 00:00:00,Ceará,5
2005/01/01 00:00:00,Ceará,25
2006/01/01 00:00:00,Ceará,23
2007/01/01 00:00:00,Ceará,3
2008/01/01 00:00:00,Ceará,12
2009/01/01 00:00:00,Ceará,8
2010/01/01 00:00:00,Ceará,63
2011/01/01 00:00:00,Ceará,2
2012/01/01 00:00:00,Ceará,41
2013/01/01 00:00:00,Ceará,49
2014/01/01 00:00:00,Ceará,18
2015/01/01 00:00:00,Ceará,25
2016/01/01 00:00:00,Ceará,13
2017/01/01 00:00:00,Ceará,9
1998/01/01 00:00:00,Ceará,0
1999/01/01 00:00:00,Ceará,30
2000/01/01 00:00:00,Ceará,9
2001/01/01 00:00:00,Ceará,0
2002/01/01 00:00:00,Ceará,17
2003/01/01 00:00:00,Ceará,3
2004/01/01 00:00:00,Ceará,1
2005/01/01 00:00:00,Ceará,5
2006/01/01 00:00:00,Ceará,3
2007/01/01 00:00:00,Ceará,2
2008/01/01 00:00:00,Ceará,2
2009/01/01 00:00:00,Ceará,3
2010/01/01 00:00:00,Ceará,40
2011/01/01 00:00:00,Ceará,6
2012/01/01 00:00:00,Ceará,10
2013/01/01 00:00:00,Ceará,17
2014/01/01 00:00:00,Ceará,6
2015/01/01 00:00:00,Ceará,20
2016/01/01 00:00:00,Ceará,4
2017/01/01 00:00:00,Ceará,4
1998/01/01 00:00:00,Ceará,0
1999/01/01 00:00:00,Ceará,6
2000/01/01 00:00:00,Ceará,15
2001/01/01 00:00:00,Ceará,2
2002/01/01 00:00:00,Ceará,5
2003/01/01 00:00:00,Ceará,3
2004/01/01 00:00:00,Ceará,2
2005/01/01 00:00:00,Ceará,4
2006/01/01 00:00:00,Ceará,1
2007/01/01 00:00:00,Ceará,1
2008/01/01 00:00:00,Ceará,0
2009/01/01 00:00:00,Ceará,0
2010/01/01 00:00:00,Ceará,7
2011/01/01 00:00:00,Ceará,1
2012/01/01 00:00:00,Ceará,2
2013/01/01 00:00:00,Ceará,4
2014/01/01 00:00:00,Ceará,4
2015/01/01 00:00:00,Ceará,3
2016/01/01 00:00:00,Ceará,10
2017/01/01 00:00:00,Ceará,6
1998/01/01 00:00:00,Ceará,0
1999/01/01 00:00:00,Ceará,5
2000/01/01 00:00:00,Ceará,7
2001/01/01 00:00:00,Ceará,81
2002/01/01 00:00:00,Ceará,10
2003/01/01 00:00:00,Ceará,0
2004/01/01 00:00:00,Ceará,3
2005/01/01 00:00:00,Ceará,1
2006/01/01 00:00:00,Ceará,0
2007/01/01 00:00:00,Ceará,0
2008/01/01 00:00:00,Ceará,0
2009/01/01 00:00:00,Ceará,0
2010/01/01 00:00:00,Ceará,2
2011/01/01 00:00:00,Ceará,0
2012/01/01 00:00:00,Ceará,19
2013/01/01 00:00:00,Ceará,4
2014/01/01 00:00:00,Ceará,4
2015/01/01 00:00:00,Ceará,17
2016/01/01 00:00:00,Ceará,8
2017/01/01 00:00:00,Ceará,9
1998/01/01 00:00:00,Ceará,1
1999/01/01 00:00:00,Ceará,16
2000/01/01 00:00:00,Ceará,16
2001/01/01 00:00:00,Ceará,38
2002/01/01 00:00:00,Ceará,13
2003/01/01 00:00:00,Ceará,2
2004/01/01 00:00:00,Ceará,1
2005/01/01 00:00:00,Ceará,6
2006/01/01 00:00:00,Ceará,0
2007/01/01 00:00:00,Ceará,1
2008/01/01 00:00:00,Ceará,1
2009/01/01 00:00:00,Ceará,0
2010/01/01 00:00:00,Ceará,3
2011/01/01 00:00:00,Ceará,5
2012/01/01 00:00:00,Ceará,28
2013/01/01 00:00:00,Ceará,5
2014/01/01 00:00:00,Ceará,19
2015/01/01 00:00:00,Ceará,22
2016/01/01 00:00:00,Ceará,45
2017/01/01 00:00:00,Ceará,23
1998/01/01 00:00:00,Ceará,76
1999/01/01 00:00:00,Ceará,83
2000/01/01 00:00:00,Ceará,18
2001/01/01 00:00:00,Ceará,146
2002/01/01 00:00:00,Ceará,12
2003/01/01 00:00:00,Ceará,14
2004/01/01 00:00:00,Ceará,16
2005/01/01 00:00:00,Ceará,14
2006/01/01 00:00:00,Ceará,1
2007/01/01 00:00:00,Ceará,11
2008/01/01 00:00:00,Ceará,3
2009/01/01 00:00:00,Ceará,7
2010/01/01 00:00:00,Ceará,44
2011/01/01 00:00:00,Ceará,18
2012/01/01 00:00:00,Ceará,50
2013/01/01 00:00:00,Ceará,4
2014/01/01 00:00:00,Ceará,47
2015/01/01 00:00:00,Ceará,25
2016/01/01 00:00:00,Ceará,124
2017/01/01 00:00:00,Ceará,26
1998/01/01 00:00:00,Ceará,93
1999/01/01 00:00:00,Ceará,131
2000/01/01 00:00:00,Ceará,79
2001/01/01 00:00:00,Ceará,219
2002/01/01 00:00:00,Ceará,111
2003/01/01 00:00:00,Ceará,109
2004/01/01 00:00:00,Ceará,61
2005/01/01 00:00:00,Ceará,51
2006/01/01 00:00:00,Ceará,50
2007/01/01 00:00:00,Ceará,182
2008/01/01 00:00:00,Ceará,32
2009/01/01 00:00:00,Ceará,26
2010/01/01 00:00:00,Ceará,202
2011/01/01 00:00:00,Ceará,53
2012/01/01 00:00:00,Ceará,278
2013/01/01 00:00:00,Ceará,32
2014/01/01 00:00:00,Ceará,155
2015/01/01 00:00:00,Ceará,127
2016/01/01 00:00:00,Ceará,293
2017/01/01 00:00:00,Ceará,121
1998/01/01 00:00:00,Ceará,590
1999/01/01 00:00:00,Ceará,124
2000/01/01 00:00:00,Ceará,127
2001/01/01 00:00:00,Ceará,801
2002/01/01 00:00:00,Ceará,172
2003/01/01 00:00:00,Ceará,384
2004/01/01 00:00:00,Ceará,144
2005/01/01 00:00:00,Ceará,185
2006/01/01 00:00:00,Ceará,237
2007/01/01 00:00:00,Ceará,241
2008/01/01 00:00:00,Ceará,177
2009/01/01 00:00:00,Ceará,101
2010/01/01 00:00:00,Ceará,357
2011/01/01 00:00:00,Ceará,239
2012/01/01 00:00:00,Ceará,609
2013/01/01 00:00:00,Ceará,177
2014/01/01 00:00:00,Ceará,155
